timestamp,level,service,ip,message,trace_id
2026-07-16 19:40:10,WARNING,user-service,192.168.229.171,Connection timeout to database (retry in 5s),66c69d31
2026-07-19 05:58:22,WARNING,user-service,192.168.170.166,Invalid token provided (retry in 5s),f8dae166
2026-07-14 19:18:36,INFO,order-service,192.168.185.232,Payment processed successfully,c88b3f9c
2026-07-17 02:50:20,INFO,user-service,192.168.42.144,User login successful,2be519be
2026-07-15 12:04:56,WARNING,order-service,192.168.31.64,Rate limit exceeded (retry in 5s),fcbd0502
2026-07-17 10:34:12,ERROR,auth-service,192.168.10.26,Invalid token provided,d3fab8de
2026-07-21 08:17:14,INFO,payment-service,192.168.146.238,User registered successfully,68f5e708
2026-07-15 13:52:47,INFO,auth-service,192.168.207.254,User registered successfully,b02c2680
2026-07-16 22:54:26,ERROR,payment-service,192.168.254.67,NullPointerException in UserService,c409cc71
2026-07-21 05:51:44,INFO,order-service,192.168.40.55,Health check passed,37ccc3a6
2026-07-19 02:03:16,INFO,auth-service,192.168.105.40,Configuration loaded successfully,326f163a
2026-07-17 12:30:05,WARNING,user-service,192.168.126.156,Rate limit exceeded (retry in 5s),ada68c0d
2026-07-19 10:22:43,INFO,payment-service,192.168.171.16,Cache refreshed,94470827
2026-07-21 10:43:12,DEBUG,user-service,192.168.10.224,Scheduled job completed,8fdd3937
2026-07-16 07:19:31,ERROR,user-service,192.168.234.178,OutOfMemoryError: Java heap space,91910342
2026-07-15 12:37:32,ERROR,user-service,192.168.169.191,Network unreachable,466a63aa
2026-07-16 09:11:33,WARNING,auth-service,192.168.89.226,Rate limit exceeded (retry in 5s),9ce2711c
2026-07-21 03:34:27,INFO,notification-service,192.168.226.177,User login successful,b76ef408
2026-07-16 14:14:44,DEBUG,auth-service,192.168.158.23,Payment processed successfully,3bde30e8
2026-07-17 01:29:26,WARNING,order-service,192.168.18.130,NullPointerException in UserService (retry in 5s),d880e6b0
2026-07-15 11:21:48,ERROR,auth-service,192.168.216.240,NullPointerException in UserService,e500cd8f
2026-07-15 07:29:14,DEBUG,order-service,192.168.57.18,User login successful,cec15909
2026-07-19 12:49:40,INFO,payment-service,192.168.79.68,Configuration loaded successfully,23f1a10a
2026-07-17 02:45:23,INFO,payment-service,192.168.24.191,Scheduled job completed,9abb07ce
2026-07-15 09:36:43,ERROR,payment-service,192.168.147.112,NullPointerException in UserService,67cfb8ff
2026-07-17 14:01:05,INFO,payment-service,192.168.222.132,Configuration loaded successfully,62bef068
2026-07-21 07:34:55,INFO,auth-service,192.168.80.28,Health check passed,df36c1e3
2026-07-16 07:37:35,DEBUG,user-service,192.168.34.137,User login successful,08d058cd
2026-07-17 08:51:25,INFO,user-service,192.168.169.68,Configuration loaded successfully,34d41311
2026-07-16 07:55:58,INFO,order-service,192.168.39.39,Configuration loaded successfully,0c986d04
2026-07-20 05:29:51,WARNING,notification-service,192.168.66.39,Invalid token provided (retry in 5s),6ec1df4c
2026-07-17 06:53:33,INFO,auth-service,192.168.199.94,Cache refreshed,8280bd7a
2026-07-19 17:19:28,INFO,payment-service,192.168.135.220,Scheduled job completed,6be1646e
2026-07-20 21:47:03,ERROR,payment-service,192.168.209.51,Payment gateway unavailable,d9e88a8d
2026-07-15 15:18:18,INFO,auth-service,192.168.155.244,Scheduled job completed,c1095ad9
2026-07-18 03:37:05,INFO,auth-service,192.168.180.27,User registered successfully,ce0b17cd
2026-07-17 09:23:45,ERROR,auth-service,192.168.100.7,File not found: /var/log/app.log,029d17d2
2026-07-15 02:35:40,WARNING,user-service,192.168.190.72,Connection timeout to database (retry in 5s),4f56d52c
2026-07-19 08:00:26,WARNING,auth-service,192.168.36.137,NullPointerException in UserService (retry in 5s),14ef9df8
2026-07-16 01:49:07,WARNING,auth-service,192.168.42.182,Payment gateway unavailable (retry in 5s),90d0eeba
2026-07-21 09:05:31,WARNING,payment-service,192.168.28.105,Rate limit exceeded (retry in 5s),4439f79b
2026-07-20 08:55:58,INFO,payment-service,192.168.6.24,Payment processed successfully,8dd1fa23
2026-07-21 09:38:25,INFO,payment-service,192.168.149.209,Scheduled job completed,24261102
2026-07-21 02:05:06,WARNING,auth-service,192.168.214.152,Payment gateway unavailable (retry in 5s),d8d74620
2026-07-14 23:56:23,ERROR,user-service,192.168.50.62,Invalid token provided,6ee3428a
2026-07-17 12:22:28,WARNING,order-service,192.168.22.22,Payment gateway unavailable (retry in 5s),7e937b39
2026-07-18 01:22:12,ERROR,order-service,192.168.160.177,SSL handshake failed,81ae21fd
2026-07-20 01:16:03,WARNING,auth-service,192.168.93.175,Payment gateway unavailable (retry in 5s),420b5d9c
2026-07-18 13:35:48,ERROR,user-service,192.168.104.114,SSL handshake failed,82d60caa
2026-07-16 20:33:37,DEBUG,notification-service,192.168.144.155,Payment processed successfully,953c728d
2026-07-21 06:10:59,DEBUG,notification-service,192.168.16.141,Scheduled job completed,6752f0e5
2026-07-16 07:32:08,DEBUG,auth-service,192.168.161.95,Cache refreshed,556ef8aa
2026-07-20 11:06:53,DEBUG,auth-service,192.168.173.67,Scheduled job completed,8ca7538f
2026-07-17 00:01:28,ERROR,payment-service,192.168.239.253,OutOfMemoryError: Java heap space,0dedd654
2026-07-20 07:52:43,ERROR,order-service,192.168.238.177,Network unreachable,c79ffdbd
2026-07-21 16:08:34,WARNING,notification-service,192.168.56.224,Invalid token provided (retry in 5s),23ec17e3
2026-07-18 16:12:18,WARNING,payment-service,192.168.81.226,Invalid token provided (retry in 5s),56d06ac8
2026-07-18 05:24:33,INFO,notification-service,192.168.168.12,Payment processed successfully,3fa6d35e
2026-07-16 17:58:27,INFO,user-service,192.168.111.222,Payment processed successfully,54fecf56
2026-07-17 22:47:29,DEBUG,notification-service,192.168.227.162,Configuration loaded successfully,83caf78e
2026-07-19 16:55:59,INFO,notification-service,192.168.155.21,Scheduled job completed,48f2755e
2026-07-18 16:21:22,INFO,order-service,192.168.232.151,Scheduled job completed,a0c52396
2026-07-18 01:44:34,DEBUG,order-service,192.168.182.136,Order created successfully,f15fe548
2026-07-17 12:31:39,INFO,auth-service,192.168.142.206,Configuration loaded successfully,59af3204
2026-07-18 18:45:01,ERROR,auth-service,192.168.36.21,NullPointerException in UserService,88a4ff5f
2026-07-15 09:35:35,ERROR,payment-service,192.168.101.17,NullPointerException in UserService,b88f014d
2026-07-20 23:06:21,INFO,order-service,192.168.154.107,Order created successfully,523a4a13
2026-07-16 10:16:00,ERROR,auth-service,192.168.188.115,Payment gateway unavailable,2e965bc0
2026-07-17 21:35:43,DEBUG,order-service,192.168.70.184,Order created successfully,f1b956ff
2026-07-20 02:49:00,INFO,order-service,192.168.253.135,Order created successfully,4312bd35
2026-07-20 17:27:56,ERROR,payment-service,192.168.101.41,Network unreachable,4332e6eb
2026-07-15 14:29:24,WARNING,user-service,192.168.137.189,Connection timeout to database (retry in 5s),eb0ce24b
2026-07-18 23:44:33,WARNING,notification-service,192.168.147.31,Connection timeout to database (retry in 5s),c1c57da9
2026-07-19 02:38:29,WARNING,notification-service,192.168.223.99,Connection timeout to database (retry in 5s),020f76dd
2026-07-15 23:27:19,ERROR,notification-service,192.168.176.160,Connection timeout to database,7068ebe7
2026-07-21 12:58:03,INFO,user-service,192.168.55.234,Health check passed,fcc2e450
2026-07-14 19:45:33,ERROR,payment-service,192.168.23.133,OutOfMemoryError: Java heap space,998e672d
2026-07-15 02:55:18,WARNING,order-service,192.168.85.243,Invalid token provided (retry in 5s),2f3d18dd
2026-07-20 10:28:15,WARNING,auth-service,192.168.167.213,Rate limit exceeded (retry in 5s),53fa976a
2026-07-19 18:12:37,DEBUG,payment-service,192.168.191.94,User login successful,becae211
2026-07-20 03:59:24,INFO,order-service,192.168.173.190,User login successful,d6717490
2026-07-15 20:23:34,WARNING,user-service,192.168.109.233,Payment gateway unavailable (retry in 5s),dd22083d
2026-07-16 01:38:01,WARNING,notification-service,192.168.160.253,NullPointerException in UserService (retry in 5s),65e2b6fc
2026-07-15 09:42:54,INFO,payment-service,192.168.140.35,User login successful,8e757093
2026-07-15 10:59:43,INFO,order-service,192.168.223.54,User registered successfully,b1d58a6a
2026-07-21 01:33:40,DEBUG,notification-service,192.168.230.94,Payment processed successfully,5cc074c7
2026-07-17 03:02:15,INFO,notification-service,192.168.48.138,Health check passed,171e9c8b
2026-07-14 20:25:42,ERROR,user-service,192.168.176.253,Rate limit exceeded,03058cae
2026-07-16 22:46:04,WARNING,auth-service,192.168.244.41,NullPointerException in UserService (retry in 5s),fa553d57
2026-07-18 13:40:03,WARNING,notification-service,192.168.108.63,NullPointerException in UserService (retry in 5s),089d0095
2026-07-16 11:57:25,WARNING,payment-service,192.168.44.178,Payment gateway unavailable (retry in 5s),ba0c88ea
2026-07-20 20:51:36,DEBUG,order-service,192.168.59.250,Order created successfully,2fdb3fa0
2026-07-20 04:44:12,ERROR,user-service,192.168.67.91,Connection timeout to database,007348cd
2026-07-20 20:32:58,INFO,payment-service,192.168.209.76,Payment processed successfully,1e90fc48
2026-07-18 00:48:19,ERROR,order-service,192.168.177.79,Payment gateway unavailable,5bdbe57a
2026-07-16 12:57:41,ERROR,user-service,192.168.186.154,Invalid token provided,15f9f823
2026-07-16 16:09:55,WARNING,user-service,192.168.177.135,Connection timeout to database (retry in 5s),d95aa7a7
2026-07-19 00:49:42,ERROR,user-service,192.168.195.101,Rate limit exceeded,bd2d19aa
2026-07-21 07:27:18,INFO,order-service,192.168.65.17,Cache refreshed,604a25b6
2026-07-15 13:53:37,INFO,notification-service,192.168.78.181,User login successful,7aeb44be
2026-07-16 21:40:55,INFO,payment-service,192.168.130.5,Order created successfully,f9dd672a
2026-07-17 10:55:35,INFO,user-service,192.168.90.90,User login successful,e4ab231b
2026-07-16 23:09:32,DEBUG,order-service,192.168.5.162,Health check passed,e218366b
2026-07-14 20:13:50,WARNING,payment-service,192.168.36.80,Payment gateway unavailable (retry in 5s),1052d190
2026-07-19 22:57:27,ERROR,auth-service,192.168.247.233,Transaction rollback due to deadlock,5c99444b
2026-07-17 19:42:51,INFO,user-service,192.168.94.148,Health check passed,53be2f07
2026-07-20 13:01:49,INFO,notification-service,192.168.226.238,Payment processed successfully,04464fd1
2026-07-19 18:40:12,INFO,auth-service,192.168.22.68,Cache refreshed,880b8a17
2026-07-18 16:13:27,ERROR,user-service,192.168.167.115,File not found: /var/log/app.log,56ef1c2d
2026-07-16 23:32:47,WARNING,auth-service,192.168.29.97,Connection timeout to database (retry in 5s),783be152
2026-07-18 03:45:36,INFO,auth-service,192.168.166.248,Configuration loaded successfully,ff26c65d
2026-07-19 16:49:20,ERROR,notification-service,192.168.171.175,File not found: /var/log/app.log,12c3669a
2026-07-21 01:03:49,ERROR,auth-service,192.168.192.215,NullPointerException in UserService,14188ae2
2026-07-18 17:41:03,INFO,payment-service,192.168.102.212,User registered successfully,63e72c9d
2026-07-17 03:32:29,WARNING,payment-service,192.168.248.153,NullPointerException in UserService (retry in 5s),a17369bf
2026-07-15 03:40:11,INFO,user-service,192.168.29.192,Order created successfully,4b6f77c5
2026-07-18 12:51:35,ERROR,order-service,192.168.147.75,File not found: /var/log/app.log,93180250
2026-07-19 09:58:13,INFO,auth-service,192.168.185.155,User login successful,9dd8f507
2026-07-20 00:07:15,INFO,payment-service,192.168.68.165,Health check passed,f2da8ab6
2026-07-15 17:15:03,ERROR,user-service,192.168.191.37,Invalid token provided,771e7873
2026-07-18 23:14:24,WARNING,auth-service,192.168.174.228,Invalid token provided (retry in 5s),7f1763e8
2026-07-20 07:29:02,WARNING,notification-service,192.168.163.137,Invalid token provided (retry in 5s),d85c63fe
2026-07-19 14:21:34,INFO,auth-service,192.168.112.21,Order created successfully,8b7298ff
2026-07-21 10:33:09,WARNING,notification-service,192.168.228.225,NullPointerException in UserService (retry in 5s),2b36b76f
2026-07-21 05:32:09,WARNING,notification-service,192.168.244.128,Invalid token provided (retry in 5s),9c531a90
2026-07-16 07:04:26,ERROR,auth-service,192.168.152.7,SSL handshake failed,71e20876
2026-07-16 20:57:20,INFO,auth-service,192.168.207.161,Health check passed,c718cc93
2026-07-15 07:15:59,ERROR,notification-service,192.168.107.138,Connection timeout to database,6b6c39e4
2026-07-18 20:08:18,ERROR,notification-service,192.168.148.111,Connection timeout to database,d51a36b3
2026-07-16 21:04:54,ERROR,user-service,192.168.107.130,Payment gateway unavailable,14b75cf7
2026-07-17 02:10:50,INFO,notification-service,192.168.68.89,User registered successfully,bade6ca7
2026-07-16 06:25:13,ERROR,user-service,192.168.198.223,File not found: /var/log/app.log,8fcfe15b
2026-07-20 13:12:01,WARNING,order-service,192.168.140.15,Invalid token provided (retry in 5s),e51024b1
2026-07-17 19:31:58,WARNING,order-service,192.168.200.250,Invalid token provided (retry in 5s),f6158f88
2026-07-15 07:56:22,DEBUG,payment-service,192.168.226.212,Order created successfully,d89fe13e
2026-07-15 11:15:28,ERROR,payment-service,192.168.103.5,Invalid token provided,752e2ef1
2026-07-19 06:50:26,WARNING,user-service,192.168.128.79,Connection timeout to database (retry in 5s),4d2ec059
2026-07-16 04:34:59,INFO,order-service,192.168.210.62,Scheduled job completed,955b79d5
2026-07-19 18:25:39,INFO,order-service,192.168.139.220,Order created successfully,2b7a563f
2026-07-19 08:03:12,WARNING,payment-service,192.168.37.119,Connection timeout to database (retry in 5s),221553b4
2026-07-19 06:03:23,INFO,payment-service,192.168.228.69,User login successful,34f78357
2026-07-14 19:06:53,ERROR,order-service,192.168.201.17,SSL handshake failed,43e7c4e0
2026-07-20 18:25:17,WARNING,order-service,192.168.188.94,Connection timeout to database (retry in 5s),4d5bfd3d
2026-07-15 06:04:49,DEBUG,payment-service,192.168.212.179,User registered successfully,accd4adb
2026-07-19 16:37:45,INFO,payment-service,192.168.139.153,Order created successfully,00eb0740
2026-07-14 23:11:39,DEBUG,payment-service,192.168.157.198,User registered successfully,01b4aaca
2026-07-21 14:23:21,WARNING,auth-service,192.168.250.50,Invalid token provided (retry in 5s),a0bb113b
2026-07-16 14:20:49,WARNING,notification-service,192.168.121.74,Connection timeout to database (retry in 5s),9155a969
2026-07-16 08:13:03,ERROR,user-service,192.168.20.47,SSL handshake failed,bfd18cac
2026-07-14 19:55:57,WARNING,payment-service,192.168.149.15,Payment gateway unavailable (retry in 5s),59d74b61
2026-07-15 19:33:47,INFO,order-service,192.168.220.56,Scheduled job completed,311c0ccf
2026-07-15 22:54:24,ERROR,order-service,192.168.242.49,Rate limit exceeded,bbd53bf7
2026-07-18 09:45:18,WARNING,notification-service,192.168.131.26,Rate limit exceeded (retry in 5s),f592db18
2026-07-15 21:58:53,INFO,order-service,192.168.231.36,Payment processed successfully,a6db6768
2026-07-16 18:20:09,WARNING,order-service,192.168.202.86,Rate limit exceeded (retry in 5s),d718450a
2026-07-15 02:21:07,WARNING,payment-service,192.168.79.240,Rate limit exceeded (retry in 5s),b50a19a1
2026-07-14 19:43:41,ERROR,user-service,192.168.80.232,Connection timeout to database,161b4acc
2026-07-21 01:13:34,ERROR,notification-service,192.168.176.117,File not found: /var/log/app.log,c0cf9b96
2026-07-18 20:26:13,INFO,payment-service,192.168.129.76,Payment processed successfully,4f765678
2026-07-16 02:48:44,WARNING,auth-service,192.168.240.114,Invalid token provided (retry in 5s),cf2ed224
2026-07-18 04:29:37,INFO,user-service,192.168.137.240,Order created successfully,9dd0e5b2
2026-07-19 12:34:15,INFO,notification-service,192.168.165.224,User registered successfully,c32ae1d7
2026-07-18 05:00:06,WARNING,order-service,192.168.209.198,Payment gateway unavailable (retry in 5s),146b561c
2026-07-18 06:01:07,INFO,auth-service,192.168.63.47,Order created successfully,84bafa58
2026-07-16 17:03:28,INFO,auth-service,192.168.42.222,User login successful,40bcbdee
2026-07-14 18:07:42,WARNING,auth-service,192.168.123.65,Payment gateway unavailable (retry in 5s),79cfbfb6
2026-07-19 04:18:41,WARNING,user-service,192.168.146.73,Rate limit exceeded (retry in 5s),546f267c
2026-07-15 04:23:29,ERROR,payment-service,192.168.230.74,Rate limit exceeded,0b4c3756
2026-07-20 11:56:25,INFO,order-service,192.168.136.211,Scheduled job completed,0e4b54d0
2026-07-18 00:32:51,ERROR,payment-service,192.168.14.68,Network unreachable,c8ee020d
2026-07-20 01:40:03,WARNING,notification-service,192.168.87.96,Invalid token provided (retry in 5s),f0898a2c
2026-07-16 03:35:07,DEBUG,auth-service,192.168.132.197,User registered successfully,9030fae0
2026-07-15 23:42:28,ERROR,order-service,192.168.141.95,Payment gateway unavailable,d64c9c42
2026-07-18 04:22:03,INFO,user-service,192.168.136.169,Order created successfully,da77d1cd
2026-07-18 16:18:29,WARNING,notification-service,192.168.34.210,Connection timeout to database (retry in 5s),578a4de9
